branch,diffusion_coefficient,edit_latent_l2,edit_latent_rms,experiment,independent_basis_hash,latent_norm_after,latent_norm_before,latent_state_hash,model_output_difference,noise_mean,noise_norm,noise_std,prediction_norm,preserve_latent_l2,preserve_latent_rms,raw_latent_l2_to_rho1,relative_latent_difference,rho,sampler_mode,shared_basis_hash,sigma,sigma_next,state_index,step_index,timestep,total_steps
rho1,0.6621506986297258,0.0,0.0,C_rf_sde,6990750b01d587630c77b1ed0a3dcb40b6a5e0e96fdb348d3451c7f4b6cdf21f,526.635986328125,545.6474609375,d580d237953e495d788b11c2c56d54a07b279e288d4b00017a9fb01e61a8cbcf,nan,0.0022381842136383057,512.3036499023438,1.0005923509597778,820.2986450195312,0.0,0.0,0.0,0.0,1.0,rf_sde,e9968955788fd1e3b83fab52680eae5a95c5d4b285aeb8e81fd4fc6c740c2286,0.9355989098548889,0.9205089807510376,6,5,935.5989379882812,28
rho0,0.6621506986297258,262.1572265625,0.7961283389614615,C_rf_sde,6990750b01d587630c77b1ed0a3dcb40b6a5e0e96fdb348d3451c7f4b6cdf21f,527.1561889648438,545.9133911132812,7ed55a0b078296860f461aaafcc019a64135544830abc3e0f536887c5ffe93e3,373.5867004394531,0.0022381842136383057,512.3036499023438,1.0005923509597778,825.0827026367188,3.12619686126709,0.007973747002234102,262.17584228515625,0.4978312327422818,0.0,rf_sde,e9968955788fd1e3b83fab52680eae5a95c5d4b285aeb8e81fd4fc6c740c2286,0.9355989098548889,0.9205089807510376,6,5,935.5989379882812,28
rho1,0.6083228630814664,0.0,0.0,C_rf_sde,90181ce0e4060341404b354eb99fd5b0433ca268d2f914762fe1059f0d7aa808,510.84185791015625,526.635986328125,c2b10216bdd05ace285484125698637e9a95ee201e4c65ff303279202507819f,nan,0.0014950366457924247,511.8193664550781,0.9996479749679565,815.2401733398438,0.0,0.0,0.0,0.0,1.0,rf_sde,6990d2486a3125566cfbaed90f61cc17f463ea84c772fe3a5c1c1d57b6c72a64,0.9205089807510376,0.9045307636260986,7,6,920.5089721679688,28
rho0,0.6083228630814664,200.83413696289062,0.6099002122696863,C_rf_sde,90181ce0e4060341404b354eb99fd5b0433ca268d2f914762fe1059f0d7aa808,511.4842224121094,527.1561889648438,8e6cfc725cc0e2a132a90dfc25a2670468ef2c89e1b7f6e03813505656c48b62,283.42852783203125,0.0014950366457924247,511.8193664550781,0.9996479749679565,818.433349609375,3.2798659801483154,0.008365698490525524,200.86090087890625,0.3931958545775638,0.0,rf_sde,6990d2486a3125566cfbaed90f61cc17f463ea84c772fe3a5c1c1d57b6c72a64,0.9205089807510376,0.9045307636260986,7,6,920.5089721679688,28
rho1,0.5666900343054957,0.0,0.0,C_rf_sde,37fd91ed4f17bcd4ff2ac34277cb0ca153d85caa3e20f85cab78fb72b87fb0a5,498.6918029785156,510.84185791015625,b398d0d5d7ab7379146c85abd5e4734ca857d77991d70ba4425582b3a26b30cd,nan,0.0016807313077151775,511.67156982421875,0.9993590116500854,812.5421142578125,0.0,0.0,0.0,0.0,1.0,rf_sde,d4c7745f804e34394be84d65137f2299f3e0d1707319466174681c833f249348,0.9045307636260986,0.8875834345817566,8,7,904.53076171875,28
rho0,0.5666900343054957,158.06190490722656,0.4800080080843324,C_rf_sde,37fd91ed4f17bcd4ff2ac34277cb0ca153d85caa3e20f85cab78fb72b87fb0a5,498.9007263183594,511.4842224121094,43c358fe768336c2ff38251fa9ed2156c2bb1428afa794bcec6c4758b70fe03d,223.88685607910156,0.0016807313077151775,511.67156982421875,0.9993590116500854,814.1371459960938,3.3537838459014893,0.008554234942028767,158.0974884033203,0.31702443765044425,0.0,rf_sde,d4c7745f804e34394be84d65137f2299f3e0d1707319466174681c833f249348,0.9045307636260986,0.8875834345817566,8,7,904.53076171875,28
rho1,0.53325059748324,0.0,0.0,C_rf_sde,f4ffa2b0948ba095b475a1ec3dd535c11758a0cdf3fda606811876237a8f3162,485.86907958984375,498.6918029785156,3f8ccb8e5226d9a53075880d39b680f02fa02b8f140231e29b3e47f2c49084ce,nan,0.0005385765107348561,510.5965881347656,0.9972607493400574,809.3384399414062,0.0,0.0,0.0,0.0,1.0,rf_sde,412a86975db3fff90a4ff34bbc66f6f50e58c140010767b3e3986c655fcb376a,0.8875834345817566,0.8695759177207947,9,8,887.5834350585938,28
rho0,0.53325059748324,126.70734405517578,0.3847893699676783,C_rf_sde,f4ffa2b0948ba095b475a1ec3dd535c11758a0cdf3fda606811876237a8f3162,486.2061767578125,498.9007263183594,0c74864b91fce73b364281ee7da1ece98c38bfa60074e26433cf2183b1331d95,187.2971954345703,0.0005385765107348561,510.5965881347656,0.9972607493400574,813.6360473632812,3.462322235107422,0.008831075658190671,126.75464630126953,0.26088230682566427,0.0,rf_sde,412a86975db3fff90a4ff34bbc66f6f50e58c140010767b3e3986c655fcb376a,0.8875834345817566,0.8695759177207947,9,8,887.5834350585938,28
rho1,0.5055957984755186,0.0,0.0,C_rf_sde,74116d1e1e234e506f53659119f562d76b00b38db0f2b81f56b0fadb77dd4b79,475.5734558105469,485.86907958984375,a184865dfe97b12194e07e1fdb8afbbe604022571af7cb422dd6568708b95eeb,nan,0.001110434764996171,510.78271484375,0.9976238012313843,807.6177978515625,0.0,0.0,0.0,0.0,1.0,rf_sde,95899def25b1e44a2ba4dd7e58d4985759aa725aa03b54531eaa7bac7fe02b36,0.8695759177207947,0.8504056930541992,10,9,869.575927734375,28
rho0,0.5055957984755186,102.95277404785156,0.31265063416124217,C_rf_sde,74116d1e1e234e506f53659119f562d76b00b38db0f2b81f56b0fadb77dd4b79,475.9717712402344,486.2061767578125,32aafbbc9d49939f4398b2c61b16fb3fc7d512cf58e989d5dfbd73d7bb6910bc,165.60894775390625,0.001110434764996171,510.78271484375,0.9976238012313843,811.245849609375,3.8247783184051514,0.009755563978319037,103.02379608154297,0.21663066939635509,0.0,rf_sde,95899def25b1e44a2ba4dd7e58d4985759aa725aa03b54531eaa7bac7fe02b36,0.8695759177207947,0.8504056930541992,10,9,869.575927734375,28
rho1,0.48218041105847076,0.0,0.0,C_rf_sde,a535ba50a7630700f512cc561bbacf52fa65629ce822deec960fe032e26e13d8,465.6321716308594,475.5734558105469,d4bbd14905eda7eef27ce2ecb324907532417ddf3df7ff0587f17301434f8c27,nan,-0.003975923638790846,512.6784057617188,1.0013189315795898,807.3800048828125,0.0,0.0,0.0,0.0,1.0,rf_sde,48b8668282a75abcb6c01fef7268e315c32e230e628ddb4c3788716d10bb2138,0.8504056930541992,0.8299564123153687,11,10,850.4057006835938,28
rho0,0.48218041105847076,84.5173568725586,0.25666531711957663,C_rf_sde,a535ba50a7630700f512cc561bbacf52fa65629ce822deec960fe032e26e13d8,466.016845703125,475.9717712402344,39374ffdf5c46a54f1bcc6e0e8e81a9b78a288b32fd198777642e18da79ff051,145.0759735107422,-0.003975923638790846,512.6784057617188,1.0013189315795898,810.584716796875,4.228226661682129,0.010784608355621323,84.62306213378906,0.18173800542085086,0.0,rf_sde,48b8668282a75abcb6c01fef7268e315c32e230e628ddb4c3788716d10bb2138,0.8504056930541992,0.8299564123153687,11,10,850.4057006835938,28
rho1,0.4619516310593102,0.0,0.0,C_rf_sde,3baecd187d97ffe5efdd271e47c457959dfe910b60b9acd995b572d77da19637,456.2965393066406,465.6321716308594,3cf0b8db70970b77f7d7a62275412b76a7b66c51ace01dbceea951bb951c9931,nan,-0.0005519324913620949,512.0147705078125,1.0000306367874146,805.739990234375,0.0,0.0,0.0,0.0,1.0,rf_sde,3b7fa8903435356410aa4ce45baff7d152d2786171e5f54d631de331384aa5db,0.8299564123153687,0.8080955147743225,12,11,829.9564208984375,28
rho0,0.4619516310593102,69.99214172363281,0.21255461983993537,C_rf_sde,3baecd187d97ffe5efdd271e47c457959dfe910b60b9acd995b572d77da19637,456.684814453125,466.016845703125,39b74c1086f8dc21918e4f639f8b0793ed2e9ce03c2992fcabeb5b7a4a5abe1a,129.3721466064453,-0.0005519324913620949,512.0147705078125,1.0000306367874146,808.6513671875,4.812915325164795,0.012275928085346721,70.15742492675781,0.1537540149478825,0.0,rf_sde,3b7fa8903435356410aa4ce45baff7d152d2786171e5f54d631de331384aa5db,0.8299564123153687,0.8080955147743225,12,11,829.9564208984375,28
rho1,0.44415390012337075,0.0,0.0,C_rf_sde,1ecdef349ea13fb8b3bb4bf2f88fe8490cfe3c86a2b8015fc2fc95c838aac50f,447.26708984375,456.2965393066406,28d2635409184faffeb299b6c34fd496c9b229c8e92777ad0596bb268733c462,nan,-0.002118536736816168,512.547607421875,1.0010693073272705,805.1175537109375,0.0,0.0,0.0,0.0,1.0,rf_sde,7b9209f9bf7ae276355991fadb6a49cd256ddbef9da2fd8c09461254cf1ebfa7,0.8080955147743225,0.7846716046333313,13,12,808.0955200195312,28
rho0,0.44415390012337075,58.488792419433594,0.17762084373483306,C_rf_sde,1ecdef349ea13fb8b3bb4bf2f88fe8490cfe3c86a2b8015fc2fc95c838aac50f,447.68865966796875,456.684814453125,bf3ea0662f2853ef4b7db6bcb2a9672e78d451f42cf2cf02a6d97a87ce7bf4c3,116.57308959960938,-0.002118536736816168,512.547607421875,1.0010693073272705,808.7628173828125,5.413249492645264,0.013807154142412936,58.73876190185547,0.13132815544524462,0.0,rf_sde,7b9209f9bf7ae276355991fadb6a49cd256ddbef9da2fd8c09461254cf1ebfa7,0.8080955147743225,0.7846716046333313,13,12,808.0955200195312,28
rho1,0.42822243580903996,0.0,0.0,C_rf_sde,d5c81b97c63ba26f4ba62606dd31dd663ad96509a56d0d965514b20d4b4ef89d,439.0197448730469,447.26708984375,045101a206224582e09199525e66d75fc83e2081c52f1ee391a202e81021101b,nan,0.002152786124497652,511.90966796875,0.9998231530189514,804.8574829101562,0.0,0.0,0.0,0.0,1.0,rf_sde,255d5ddf967a4259b9f0a493dca96b3a368c35d1486a3178ad0a9d60ecd26dfe,0.7846716046333313,0.7595109343528748,14,13,784.671630859375,28
rho0,0.42822243580903996,49.46757125854492,0.15022487347356855,C_rf_sde,d5c81b97c63ba26f4ba62606dd31dd663ad96509a56d0d965514b20d4b4ef89d,439.3857421875,447.68865966796875,8f62904416d948a1f01147cd8c9f38ff75dcc63330a21f3b76c0b9daf3703e00,109.08071899414062,0.002152786124497652,511.90966796875,0.9998231530189514,808.7870483398438,6.0283966064453125,0.015376161124305277,49.83354187011719,0.11351093533023815,0.0,rf_sde,255d5ddf967a4259b9f0a493dca96b3a368c35d1486a3178ad0a9d60ecd26dfe,0.7846716046333313,0.7595109343528748,14,13,784.671630859375,28
rho1,0.41371752745978085,0.0,0.0,C_rf_sde,4cae70cf3f0a659e652082005569222c9a26a16572ad6719ab9be0b95981c46d,431.94964599609375,439.0197448730469,7dbcb095d10a927d1c3e217705e3fa31ed0402bcbf4bc5fa3ed1fab53e140bb6,nan,0.0012253328459337354,512.7885131835938,1.0015411376953125,803.798583984375,0.0,0.0,0.0,0.0,1.0,rf_sde,376a83c3050b93648bb3bce23504dd7f6bea3934d6f176e3af68ad450dc684ad,0.7595109343528748,0.7324128150939941,15,14,759.5109252929688,28
rho0,0.41371752745978085,42.53310775756836,0.12916605290580835,C_rf_sde,4cae70cf3f0a659e652082005569222c9a26a16572ad6719ab9be0b95981c46d,432.3323974609375,439.3857421875,4f6ad72c61435d8d9b712014d32cfcc44b5af20711a118dfdf7e13182042173f,101.05651092529297,0.0012253328459337354,512.7885131835938,1.0015411376953125,807.0473022460938,6.764458656311035,0.01725357813610221,43.067657470703125,0.09970527321625712,0.0,rf_sde,376a83c3050b93648bb3bce23504dd7f6bea3934d6f176e3af68ad450dc684ad,0.7595109343528748,0.7324128150939941,15,14,759.5109252929688,28
rho1,0.4002740824888547,0.0,0.0,C_rf_sde,27c0348cc61f63db26dcb1a800fd4dadb49041ad24ac176435bcb723be7209ea,424.9609680175781,431.94964599609375,19d7c6705761a06aa1d80cd1e209e2c19ff249c6bae84fdd07639d9fd2756ba3,nan,-0.003210647962987423,511.38385009765625,0.998793363571167,802.637451171875,0.0,0.0,0.0,0.0,1.0,rf_sde,143ec2890fa9b06e43124e54a727018a997f713b6cf03e0e03f82a3221c183fa,0.7324128150939941,0.7031447291374207,16,15,732.412841796875,28
rho0,0.4002740824888547,37.606849670410156,0.11420581584025719,C_rf_sde,27c0348cc61f63db26dcb1a800fd4dadb49041ad24ac176435bcb723be7209ea,425.4847717285156,432.3323974609375,0da438f874e1aa901117cb8d5bfd785ba43fa808902133859d50708709a783d7,99.26823425292969,-0.003210647962987423,511.38385009765625,0.998793363571167,805.6275024414062,7.673150539398193,0.019571307120983275,38.38166809082031,0.0903181020811528,0.0,rf_sde,143ec2890fa9b06e43124e54a727018a997f713b6cf03e0e03f82a3221c183fa,0.7324128150939941,0.7031447291374207,16,15,732.412841796875,28
rho1,0.3875810002793557,0.0,0.0,C_rf_sde,d9973b9794cf28add065f341b1b4c9caaf1bb677578e627684cccb78c401bbc2,419.5346374511719,424.9609680175781,dab66fee198436a43904a7aaf3e03bf062390c20a4d7da1de5869026b1848e08,nan,0.0025600369554013014,512.4849243164062,1.000945806503296,800.4949340820312,0.0,0.0,0.0,0.0,1.0,rf_sde,5a641905f4573d2f92e5214cc7be0038b099bf11690be7dd5ad3fd74f0de9ccf,0.7031447291374207,0.6714348196983337,17,16,703.1447143554688,28
rho0,0.3875810002793557,34.566200256347656,0.10497186649353654,C_rf_sde,d9973b9794cf28add065f341b1b4c9caaf1bb677578e627684cccb78c401bbc2,420.17169189453125,425.4847717285156,d248c0dff07e24e392e3cac28f0e5967a6282a37398c657506adcc02bce960e3,96.86225128173828,0.0025600369554013014,512.4849243164062,1.000945806503296,804.1514892578125,8.70802116394043,0.02221087141514775,35.64620590209961,0.08496606172451895,0.0,rf_sde,5a641905f4573d2f92e5214cc7be0038b099bf11690be7dd5ad3fd74f0de9ccf,0.7031447291374207,0.6714348196983337,17,16,703.1447143554688,28
rho1,0.37534342701038487,0.0,0.0,C_rf_sde,dc1d466dd9e7cd9acee7e933337c58b85c59e69fbea0985a7f2bdac426bbdce1,415.1330871582031,419.5346374511719,71b61dee56f98e1b58a047b0c5054183297dace8853cf5b942346ce11f5ab5a1,nan,0.002242737216874957,513.6716918945312,1.0032644271850586,802.097412109375,0.0,0.0,0.0,0.0,1.0,rf_sde,d845fa2a27cb3295b5fab5e72ab9129daf957272308c46bdbb11549d61265308,0.6714348196983337,0.6369644999504089,18,17,671.434814453125,28
rho0,0.37534342701038487,33.19712448120117,0.10081420006385428,C_rf_sde,dc1d466dd9e7cd9acee7e933337c58b85c59e69fbea0985a7f2bdac426bbdce1,415.9063415527344,420.17169189453125,75a7a5024bcc152c141e5075ba822d9a035d214f9921da24a2a82b6815a44e32,95.79148864746094,0.002242737216874957,513.6716918945312,1.0032644271850586,805.4365844726562,9.975089073181152,0.025442681529117096,34.66340255737305,0.08349949360535594,0.0,rf_sde,d845fa2a27cb3295b5fab5e72ab9129daf957272308c46bdbb11549d61265308,0.6714348196983337,0.6369644999504089,18,17,671.434814453125,28
rho1,0.3632762161692856,0.0,0.0,C_rf_sde,2edc72a09d8196ae7320d865de9d0f283a65ab7d8ed49347274c64eba39ccef2,411.9906005859375,415.1330871582031,81c325419409422ace352083de4e91c22d8ee4c8c59fa3976fffd6aacc1bfe6e,nan,0.0016188217559829354,511.7649841308594,0.9995415806770325,801.5376586914062,0.0,0.0,0.0,0.0,1.0,rf_sde,611fcc8a53fc9643261ead65bbdd1d7d6a88a5caed4a2d2df912d807af6b18e6,0.6369644999504089,0.5993567109107971,19,18,636.9644775390625,28
rho0,0.3632762161692856,33.55368423461914,0.10189701376625797,C_rf_sde,2edc72a09d8196ae7320d865de9d0f283a65ab7d8ed49347274c64eba39ccef2,412.93243408203125,415.9063415527344,48c5de06a3962d25819b2a9d5ff99c6028ccd0db3a372674875ac1e8d7753af7,98.64652252197266,0.0016188217559829354,511.7649841308594,0.9995415806770325,805.8977661132812,11.430893898010254,0.029155891258827133,35.44735336303711,0.08603922835075146,0.0,rf_sde,611fcc8a53fc9643261ead65bbdd1d7d6a88a5caed4a2d2df912d807af6b18e6,0.6369644999504089,0.5993567109107971,19,18,636.9644775390625,28
rho1,0.3510709560076278,0.0,0.0,C_rf_sde,9eeced1149b5180d8c8293829cd26ee196d275374032e736bd97368d2f42ec9a,411.03216552734375,411.9906005859375,2b6cd7c518dae8a2bbc813d90d73072ad31dab2b5384273d81bdb0a3758a9381,nan,-0.0011360947974026203,512.8738403320312,1.001707911491394,799.1134643554688,0.0,0.0,0.0,0.0,1.0,rf_sde,1b093209c9aece4116153016dfd3aca6e12511c63b0c6a3d79e7b1e237e90891,0.5993567109107971,0.5581628680229187,20,19,599.356689453125,28
rho0,0.3510709560076278,35.37710952758789,0.10743446332116176,C_rf_sde,9eeced1149b5180d8c8293829cd26ee196d275374032e736bd97368d2f42ec9a,412.20599365234375,412.93243408203125,25d6637669794cf51a1d932345f7c17368384a9d655128f33a2b18f08f524042,100.6540298461914,-0.0011360947974026203,512.8738403320312,1.001707911491394,804.1412963867188,13.080772399902344,0.03336410742474454,37.717987060546875,0.09176407644700511,0.0,rf_sde,1b093209c9aece4116153016dfd3aca6e12511c63b0c6a3d79e7b1e237e90891,0.5993567109107971,0.5581628680229187,20,19,599.356689453125,28
rho1,0.33837883710099154,0.0,0.0,C_rf_sde,aed49c3da51f71bff695b6f5988347a66efd0aa17cdd2feed30af052de39ac4d,414.06573486328125,411.03216552734375,bde2ebbe950da7469d8974747d3ad5e667fa37d9a0b36dd1e9b1bc3143af89c9,nan,-0.0007328110514208674,511.8455810546875,0.9997000694274902,797.6080932617188,0.0,0.0,0.0,0.0,1.0,rf_sde,94d5306a7fb5e07f0a164cf2e0f2588f7ad96dc55078aef83a1b2cd1dd0eb166,0.5581628680229187,0.5128441452980042,21,20,558.162841796875,28
rho0,0.33837883710099154,38.68238067626953,0.11747202495089337,C_rf_sde,aed49c3da51f71bff695b6f5988347a66efd0aa17cdd2feed30af052de39ac4d,415.5673522949219,412.20599365234375,75a288ac152e7472071fbcda9cc44a7871aec5a8ad85938c6257eca5efaa17c0,107.0733871459961,-0.0007328110514208674,511.8455810546875,0.9997000694274902,802.9717407226562,15.241386413574219,0.03887501579048812,41.57675552368164,0.10041100246173618,0.0,rf_sde,94d5306a7fb5e07f0a164cf2e0f2588f7ad96dc55078aef83a1b2cd1dd0eb166,0.5581628680229187,0.5128441452980042,21,20,558.162841796875,28
rho1,0.32476866542951643,0.0,0.0,C_rf_sde,7603904c044077612f40bb85c835a3ba7eb4ed008758494862d4b85176f2b219,420.10394287109375,414.06573486328125,fa7f46f0b052fb9f90ce614a33444e6aebd325631ebcc7113608d7c5da378c8e,nan,-0.004062730818986893,510.92486572265625,0.997893750667572,796.6807861328125,0.0,0.0,0.0,0.0,1.0,rf_sde,6c429c38d8bb847e375a5ae9538153cd3f9849b6347c6575b97464cee40d83c5,0.5128441452980042,0.4627484083175659,22,21,512.8441162109375,28
rho0,0.32476866542951643,42.882633209228516,0.1302275000418504,C_rf_sde,7603904c044077612f40bb85c835a3ba7eb4ed008758494862d4b85176f2b219,421.98944091796875,415.5673522949219,f6c0b084eed7bf203becd768cb6dea848be33084dfc12fabd85834d93ca43f2d,111.02772521972656,-0.004062730818986893,510.92486572265625,0.997893750667572,801.9813232421875,17.821107864379883,0.04545490906528257,46.438262939453125,0.11053993595246263,0.0,rf_sde,6c429c38d8bb847e375a5ae9538153cd3f9849b6347c6575b97464cee40d83c5,0.5128441452980042,0.4627484083175659,22,21,512.8441162109375,28
rho1,0.30967717264009403,0.0,0.0,C_rf_sde,71c811cb6cd693426256ddccdd45a83f43c41126167e426e5cd491abc97d445a,431.4542541503906,420.10394287109375,a78d1e402d2e782739b129708fb24cf4e48ea666103354ce067568c73708a30b,nan,-0.002285189460963011,511.03033447265625,0.9981054067611694,795.4195556640625,0.0,0.0,0.0,0.0,1.0,rf_sde,99262b808c7506e7e1c9c4c757098b647c8bfcb0dae8f6c85ac20d593d60bc29,0.4627484083175659,0.40707841515541077,23,22,462.7484130859375,28
rho0,0.30967717264009403,48.019493103027344,0.14582729646745024,C_rf_sde,71c811cb6cd693426256ddccdd45a83f43c41126167e426e5cd491abc97d445a,433.766845703125,421.98944091796875,07177d458915ed3257660e3b7d55bf15a8ee428e62429afb934a6a00128c031b,116.6193618774414,-0.002285189460963011,511.03033447265625,0.9981054067611694,801.4505004882812,20.85103416442871,0.05318310975584878,52.351097106933594,0.12133637947042324,0.0,rf_sde,99262b808c7506e7e1c9c4c757098b647c8bfcb0dae8f6c85ac20d593d60bc29,0.4627484083175659,0.40707841515541077,23,22,462.7484130859375,28
rho1,0.2923166184135407,0.0,0.0,C_rf_sde,a304c3c1318a7530618e4d45460521f98c95ffd122acee52b48f09883186974e,448.0341491699219,431.4542541503906,aa9ae69860d3a34099c6266059c1209230d1c3a7e0a87b82f8ac45e2ede05403,nan,0.00292995129711926,513.1617431640625,1.002266764640808,793.2804565429688,0.0,0.0,0.0,0.0,1.0,rf_sde,6a3448647b517d8aa9956c9c6958705b9c4196cb7b79cbc8465a1f78ded79a74,0.40707841515541077,0.3448489308357239,24,23,407.07843017578125,28
rho0,0.2923166184135407,53.97132873535156,0.16390204562462354,C_rf_sde,a304c3c1318a7530618e4d45460521f98c95ffd122acee52b48f09883186974e,450.8576354980469,433.766845703125,3ede99f5f39d6efcde6765c8171c9b0da966a145f01c7bf2bcfa8d92bf377b98,121.55709838867188,0.00292995129711926,513.1617431640625,1.002266764640808,798.7918090820312,24.126510620117188,0.06153760974763471,59.11846160888672,0.131950793744398,0.0,rf_sde,6a3448647b517d8aa9956c9c6958705b9c4196cb7b79cbc8465a1f78ded79a74,0.40707841515541077,0.3448489308357239,24,23,407.07843017578125,28
rho1,0.2715017874111554,0.0,0.0,C_rf_sde,31bb012d539e4855a007cced8015a19171aeb2f2821ca74a013ef91da386ede4,471.4040222167969,448.0341491699219,2d652ce5fed69ffc56c1ba476fcb97c87ec255057740d5b55c730fd5ee2c794f,nan,0.0008324092486873269,512.5043334960938,1.0009864568710327,795.8575439453125,0.0,0.0,0.0,0.0,1.0,rf_sde,b9b5becbe48ff1cbbe606d7a99bfcaf6e293e23456e57aaa2a1c9420208d5e61,0.3448489308357239,0.2748279869556427,25,24,344.84893798828125,28
rho0,0.2715017874111554,60.882904052734375,0.18489136416438748,C_rf_sde,31bb012d539e4855a007cced8015a19171aeb2f2821ca74a013ef91da386ede4,474.68548583984375,450.8576354980469,5cf695fc2ea499a27c208f430984b2c1c19f1fe303863d130cf6be6db7e9fc3c,131.146728515625,0.0008324092486873269,512.5043334960938,1.0009864568710327,799.8943481445312,27.365266799926758,0.06979845165158302,66.75017547607422,0.14159865493035628,0.0,rf_sde,b9b5becbe48ff1cbbe606d7a99bfcaf6e293e23456e57aaa2a1c9420208d5e61,0.3448489308357239,0.2748279869556427,25,24,344.84893798828125,28
rho1,0.24528016068448596,0.0,0.0,C_rf_sde,d811fa059116e2de490a0ae243aea76aaf30aa28c2a4dcfadc7d9f2581ea9669,503.50537109375,471.4040222167969,47bd1941b7c2ec990c7ce26b7cfa145314e407d1d0dfec983418881fa99658b5,nan,-0.0021375054493546486,512.4901733398438,1.0009570121765137,795.6647338867188,0.0,0.0,0.0,0.0,1.0,rf_sde,cf3b65c44ebee85a03957b033bc93716be1da4ea7a08e9a4dadcb345b75a68d3,0.2748279869556427,0.19545459747314453,26,25,274.8279724121094,28
rho0,0.24528016068448596,69.32622528076172,0.21053235135197065,C_rf_sde,d811fa059116e2de490a0ae243aea76aaf30aa28c2a4dcfadc7d9f2581ea9669,507.2026672363281,474.68548583984375,a57b1c0ac78aabcfdc56df8644397efd741ff39b2d25956dc4ea5bddcc165056,147.6815185546875,-0.0021375054493546486,512.4901733398438,1.0009570121765137,799.6553955078125,31.697662353515625,0.08084875809366819,76.22904968261719,0.15139669615740758,0.0,rf_sde,cf3b65c44ebee85a03957b033bc93716be1da4ea7a08e9a4dadcb345b75a68d3,0.2748279869556427,0.19545459747314453,26,25,274.8279724121094,28
rho1,0.20996503257832452,0.0,0.0,C_rf_sde,b0c134a0ceba87c69a8b057866616ef572faab094c650b828c072732df0b6f64,546.123291015625,503.50537109375,f418460dd0abd18b6925e739029557e25e107829eb1291ac70eeee0fc0145c8d,nan,0.0021102013997733593,512.1222534179688,1.0002384185791016,808.8934936523438,0.0,0.0,0.0,0.0,1.0,rf_sde,d7d4576f8520dab494a15f3eeaf62e1f15efec0bcfd1a34437b13cc6a1327753,0.19545459747314453,0.10472089797258377,27,26,195.45458984375,28
rho0,0.20996503257832452,80.15694427490234,0.2434234534757057,C_rf_sde,b0c134a0ceba87c69a8b057866616ef572faab094c650b828c072732df0b6f64,550.2557373046875,507.2026672363281,f255f9600a7a67ac24be8d56c5512a7324e53083afe471055bd18ac0572ee2c7,175.96444702148438,0.0021102013997733593,512.1222534179688,1.0002384185791016,812.7492065429688,38.47995376586914,0.0981478215815531,88.91481018066406,0.1628108737382014,0.0,rf_sde,d7d4576f8520dab494a15f3eeaf62e1f15efec0bcfd1a34437b13cc6a1327753,0.19545459747314453,0.10472089797258377,27,26,195.45458984375,28
rho1,0.1565197450650203,0.0,0.0,C_rf_sde,594bc36e04eb29f5ed09fa611606714d4e64782adc94dce1d0e2183d5895c0b4,600.81787109375,546.123291015625,32b9ca64bebb084778a50d454f0315912f666faa6aa2d43dcc75724d9c57c2dd,nan,0.0011735965963453054,512.40966796875,1.00080144405365,801.44140625,0.0,0.0,0.0,0.0,1.0,rf_sde,350ed26340faccdbf01577f10e4fdd8f148f6f5d14e6ebad22b5ebb605444935,0.10472089797258377,0.0,28,27,104.72090148925781,28
rho0,0.1565197450650203,94.41460418701172,0.2867216157993935,C_rf_sde,594bc36e04eb29f5ed09fa611606714d4e64782adc94dce1d0e2183d5895c0b4,605.4409790039062,550.2557373046875,d4ee3f9fe590779834b17d9f07fd5410793a306e93ee6dcd97fb49374ed1afc8,218.3365936279297,0.0011735965963453054,512.40966796875,1.00080144405365,804.7804565429688,48.906375885009766,0.12474168532254659,106.3294448852539,0.17697450425354075,0.0,rf_sde,350ed26340faccdbf01577f10e4fdd8f148f6f5d14e6ebad22b5ebb605444935,0.10472089797258377,0.0,28,27,104.72090148925781,28
rho1,0.0,0.0,0.0,D_ode_suffix,db20760db921daedce059c1aff4fe4d61798814a8c86df27cba0562c8cd981a6,505.7662048339844,511.62353515625,3534aa9067d75e91000b17a95505c2fd181d7fcd96526c866949c8df635046e2,nan,-0.0017895624041557312,512.461181640625,1.0009011030197144,1307.0933837890625,0.0,0.0,0.0,0.0,1.0,rf_sde,a79ddfe32ad1b6f36f30c68d536a5e4afc43e401c25b00d8814e63bc3f90e6b8,1.0,0.988408625125885,1,0,1000.0,28
rho0,0.0,0.0,0.0,D_ode_suffix,db20760db921daedce059c1aff4fe4d61798814a8c86df27cba0562c8cd981a6,505.7662048339844,511.62353515625,3534aa9067d75e91000b17a95505c2fd181d7fcd96526c866949c8df635046e2,0.0,-0.0017895624041557312,512.461181640625,1.0009011030197144,1307.0933837890625,0.0,0.0,0.0,0.0,0.0,rf_sde,a79ddfe32ad1b6f36f30c68d536a5e4afc43e401c25b00d8814e63bc3f90e6b8,1.0,0.988408625125885,1,0,1000.0,28
